0,0
0.0501672240802676,0.102787095688417
0.100334448160535,0.205240362056708
0.150501672240803,0.307028229956202
0.20066889632107,0.407823634218968
0.250836120401338,0.507306224861664
0.301003344481605,0.605164529677654
0.351170568561873,0.701098052564343
0.40133779264214,0.794819292399762
0.451505016722408,0.886055667859779
0.501672240802676,0.97455133425089
0.551839464882943,1.06006887921831
0.602006688963211,1.14239088506931
0.652173913043478,1.221321346421
0.702341137123746,1.29668693293337
0.752508361204013,1.36833808801389
0.802675585284281,1.43614995557211
0.852842809364548,1.50002312815237
0.903010033444816,1.55988421107053
0.953177257525084,1.61568619851787
1.00334448160535,1.66740865896161
1.05351170568562,1.71505772855735
1.10367892976589,1.75866591268374
1.15384615384615,1.79829169710397
1.20401337792642,1.83401897164198
1.25418060200669,1.86595627062359
1.30434782608696,1.89423583566412
1.35451505016722,1.91901250767465
1.40468227424749,1.94046245620024
1.45484949832776,1.95878175538482
1.50501672240803,1.97418481697184
1.55518394648829,1.98690269178836
1.60535117056856,1.9971812521154
1.65551839464883,2.00527926821251
1.7056856187291,2.01146639303311
1.75585284280936,2.01602106983398
1.80602006688963,2.01922837794142
1.8561872909699,2.02137783238603
1.90635451505017,2.02276115345181
1.95652173913043,2.02367002240373
2.0066889632107,2.02439383975699
2.05685618729097,2.02521750243226
2.10702341137124,2.02641921600256
2.15719063545151,2.02826835798171
2.20735785953177,2.03102340773221
2.25752508361204,2.03492995808501
2.30769230769231,2.04021882316902
2.35785953177258,2.04710425624735
2.40802675585284,2.05578229055711
2.45819397993311,2.06642921525399
2.50836120401338,2.07920019757998
2.55852842809365,2.0942280613085
2.60869565217391,2.11162223038409
2.65886287625418,2.13146784547199
2.70903010033445,2.15382505987475
2.75919732441472,2.17872851996834
2.80936454849498,2.20618703396747
2.85953177257525,2.23618343145985
2.90969899665552,2.26867461476127
2.95986622073579,2.30359180174778
3.01003344481605,2.34084095842809
3.06020066889632,2.38030341813907
3.11036789297659,2.4218366828893
3.16053511705686,2.46527540105032
3.21070234113712,2.51043251431217
3.26086956521739,2.5571005655882
3.31103678929766,2.60505315838271
3.36120401337793,2.65404655703305
3.41137123745819,2.70382141621214
3.46153846153846,2.75410462713676
3.51170568561873,2.80461126707717
3.561872909699,2.85504663801146
3.61204013377926,2.90510837961876
3.66220735785953,2.95448864126359
3.7123745819398,3.00287629719373
3.76254180602007,3.04995918885841
3.81270903010033,3.09542637805504
3.8628762541806,3.13897039453296
3.91304347826087,3.18028946172127
3.96321070234114,3.21908968440576
4.0133779264214,3.25508718245511
4.06354515050167,3.28801015508729
4.11371237458194,3.31760086067073
4.16387959866221,3.34361749766746
4.21404682274247,3.36583597304265
4.26421404682274,3.3840515452816
4.31438127090301,3.39808033006552
4.36454849498328,3.40776065765421
4.41471571906354,3.41295427210055
4.46488294314381,3.41354736357001
4.51505016722408,3.40945142625027
4.56521739130435,3.40060393560242
4.61538461538461,3.38696884001721
4.66555183946488,3.3685368632874
4.71571906354515,3.34532561568153
4.76588628762542,3.31737951279382
